"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",99.8914,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",111.2674,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",97.12492,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",97.68084,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",100,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2016","2016","IDX","Index","0","Units","2010_100","2010=100",102.361,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2017","2017","IDX","Index","0","Units","2010_100","2010=100",113.6252,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2018","2018","IDX","Index","0","Units","2010_100","2010=100",110.3171,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2019","2019","IDX","Index","0","Units","2010_100","2010=100",107.696,,
"WSCNDW01","Work started for dwellings sa, Index","CAN","Canada","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",112.6183,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",59.11898,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",62.98997,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",66.37135,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",68.18143,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",71.87509,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",75.16885,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",77.98078,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",82.26084,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",84.38604,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",79.15147,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",85.26424,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",88.47181,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",95.35043,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.41006,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.9443,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",95.61396,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",98.90773,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.8087,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.5046,,
"PRCNTO01","Production of total construction sa, Index","CAN","Canada","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",100.8097,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",60.47326,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",64.98917,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",66.33061,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",68.74687,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",75.91235,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",78.87019,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",85.40244,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",94.49258,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",92.78454,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",80.13664,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.05215,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.18464,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",91.40977,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",91.34311,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",95.86736,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",103.4078,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",110.115,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",113.4728,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",113.2395,,
"PRINTO01","Production of total industry sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.1241,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",53.38722,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",58.27848,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",59.62836,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",61.59487,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",69.48588,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",73.05225,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",79.97667,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",89.89251,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",88.56762,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",75.06041,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",82.56812,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",88.80093,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",88.18432,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",88.8426,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",94.76711,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.0663,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",111.3074,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",115.0154,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",114.9488,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",106.8578,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",63.11974,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",67.54437,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",68.32764,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",73.72719,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",75.91034,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",80.47662,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",86.44279,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",92.24231,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.06708,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",93.96717,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",93.23389,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.33389,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.30898,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",92.17565,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",94.49213,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99167,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.7163,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",110.9241,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",116.4903,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",122.0898,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",121.0899,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",66.26656,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",62.21254,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",65.71124,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",67.87145,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",75.56886,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",79.07666,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",72.64584,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",73.45673,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",75.1959,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",75.36613,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",71.36279,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",83.30438,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",112.4909,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",117.6464,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",113.2463,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",108.2553,,
"SLRTCR03","Passenger car registrations sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",87.92066,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",123.919,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",108.098,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",125.9935,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",141.3397,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",151.887,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",156.211,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",167.2082,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",169.2827,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",169.0327,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",141.2397,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",107.7481,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",106.3484,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",89.97751,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",84.004,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",90.90228,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.2239,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",122.9693,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",127.1432,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",152.3619,,
"ODCNPI03","Permits issued for dwellings sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",139.4401,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",122.7424,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",109.8757,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",127.3334,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",138.3577,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",147.9908,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",153.0859,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",165.8465,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",166.0323,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",165.0277,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",141.4778,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",106.6609,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",104.3862,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",90.42763,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",83.81227,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",92.31557,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",100,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2010_100","2010=100",103.2072,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2010_100","2010=100",119.4973,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2010_100","2010=100",125.563,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2010_100","2010=100",146.626,,
"WSCNDW01","Work started for dwellings sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",133.6492,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",72.93333,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",80.53333,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",82.96667,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",90.7,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",98.70834,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",103.8,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",110.075,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",117.8667,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",117.8,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",116.7083,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",108.0167,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",104.1667,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.24167,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",89.775,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",93.61667,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",94.39167,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",97.48333,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.45,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.35,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.5417,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",109.8333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",112.4417,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",113.9667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",113.975,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",112.375,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",115.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",119.6333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",115.4333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",112.7667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",96.56667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.625,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",99.75,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.56667,,
